18,Fri Oct 28 19:37:32 EDT 2016,false,Table,typeDefined,Table,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,RunTests,typeDefined,RunTests,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,LineInterface,typeDefined,LineInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Avatar,typeDefined,Avatar,@Avatar
18,Fri Oct 28 19:37:32 EDT 2016,false,Avatar,typeDefined,Avatar,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Line,typeDefined,Line,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Quote,typeDefined,Quote,@Quote
18,Fri Oct 28 19:37:32 EDT 2016,false,Quote,typeDefined,Quote,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,SingletonsCreator,typeDefined,SingletonsCreator,SingletonsCreator
18,Fri Oct 28 19:37:32 EDT 2016,false,Angle,typeDefined,Angle,@Angle
18,Fri Oct 28 19:37:32 EDT 2016,false,Angle,typeDefined,Angle,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,ScannerBeanInterface,typeDefined,ScannerBeanInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,ScannerBeanInterface,typeDefined,ScannerBeanInterface,@ScannerBean
18,Fri Oct 28 19:37:32 EDT 2016,false,AngleInterface,typeDefined,AngleInterface,@Angle
18,Fri Oct 28 19:37:32 EDT 2016,false,AngleInterface,typeDefined,AngleInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,HeadInterface,typeDefined,HeadInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Approach,typeDefined,Approach,@Approach
18,Fri Oct 28 19:37:32 EDT 2016,false,Approach,typeDefined,Approach,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,End,typeDefined,End,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,End,typeDefined,End,@End
18,Fri Oct 28 19:37:32 EDT 2016,false,Locatable,typeDefined,Locatable,@Locatable
18,Fri Oct 28 19:37:32 EDT 2016,false,Locatable,typeDefined,Locatable,No Expected Tag
20,Fri Oct 28 20:04:08 EDT 2016,true,grail\ConsoleSceneView.java,expectedTypes,[main.Assignment8, @ScannerBean, @Number, @Word, @Quote, @Start, @End, @Plus//EC, @Minus//EC, ScanningIterator//EC, @RotatingLine//EC, @Move, @Pass, @Approach, @Fail, @Say, @RotateLeftArm//EC, @RotateRightArm//EC, @Repeat//EC, @Define//EC, @Call//EC, @Thread//EC, @Wait//EC, @ProceedAll//EC, @Sleep//EC, @Undo//EC, @Redo//EC, @Angle, @Avatar, @BridgeScene, @Locatable, @BoundedShape, @Table, @CommandInterpreter, @SignedMoveCommandInterpreter//EC, @ErrorResilientCommandInterpreter//EC, @ConsoleSceneView, @Token, SingletonsCreator]
20,Fri Oct 28 20:04:08 EDT 2016,true,grail\ConsoleSceneView.java,typeDefined,ConsoleSceneView,@ConsoleSceneView
21,Fri Oct 28 20:10:10 EDT 2016,true,mp\Head.java,typeDefined,Head,No Expected Tag
25,Fri Oct 28 20:20:18 EDT 2016,true,main\RunTests.java,typeDefined,RunTests,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\TokenNum.java,typeDefined,TokenNum,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\Avatar.java,typeDefined,Avatar,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\StringScanner.java,typeDefined,StringScanner,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\StandingArea.java,typeDefined,StandingArea,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\TableInterface.java,typeDefined,TableInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\Start.java,typeDefined,Start,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\PropertyListenerSupport.java,typeDefined,PropertyListenerSupport,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\AngleInterface.java,typeDefined,AngleInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\GorgeInterface.java,typeDefined,GorgeInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\BoundedShape.java,typeDefined,BoundedShape,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\TokenWord.java,typeDefined,TokenWord,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\Table.java,typeDefined,Table,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\SingletonsCreator.java,typeDefined,SingletonsCreator,SingletonsCreator
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\Angle.java,typeDefined,Angle,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\CommandInterpreterInterface.java,typeDefined,CommandInterpreterInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\Say.java,typeDefined,Say,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\Repeat.java,typeDefined,Repeat,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\ScannerInterface.java,typeDefined,ScannerInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\ConsoleSceneView.java,typeDefined,ConsoleSceneView,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\Quote.java,typeDefined,Quote,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\Pass.java,typeDefined,Pass,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\BridgeInterface.java,typeDefined,BridgeInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\Number.java,typeDefined,Number,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\LocatableInterface.java,typeDefined,LocatableInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\Word.java,typeDefined,Word,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\Fail.java,typeDefined,Fail,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\tokens\Move.java,typeDefined,Move,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\Locatable.java,typeDefined,Locatable,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,mp\BoundedShapeInterface.java,typeDefined,BoundedShapeInterface,No Expected Tag
26,Thu Nov 03 20:31:54 EDT 2016,true,grail\CommandInterpreter.java,typeDefined,CommandInterpreter,No Expected Tag
